0.01,670.8,0.0
0.01,670.8,-0.0
0.01,670.7999996052678,-0.00015788250243810645
0.01,670.799993686777,-0.0012623122691983282
0.01,670.7999680603303,-0.004256100974987059
0.01,670.7998991478045,-0.010074603857943955
0.01,670.7997540702033,-0.0196420282998409
0.01,670.7994907774159,-0.033867786401775686
0.01,670.7990582141692,-0.05364290595008036
0.01,670.7983965215196,-0.07983651393672024
0.01,670.7974372730891,-0.11329240651212283
0.01,670.796103745113,-0.1548257189072662
0.01,670.7943112192331,-0.20521970846732202
0.01,670.7919673168432,-0.2652226634927497
0.01,670.7889723636642,-0.3355449500872366
0.01,670.7852197831138,-0.416856208667221
0.01,670.7805965169152,-0.5097827111970966
0.01,670.7749834712866,-0.6149048895798901
0.01,670.7682559869498,-0.7327550449577078
0.01,670.7602843311033,-0.8638152469623183
0.01,670.750934209419,-1.0085154312065499
0.01,670.74006729604,-1.1672317025248464
0.01,670.7275417794895,-1.3402848506593104
0.01,670.7132129223363,-1.5279390842491494
0.01,670.6969336324072,-1.7304009881198767
0.01,670.6785550432926,-1.9478187079873905
0.01,670.6579271018539,-2.180281365794512
0.01,670.6348991604153,-2.427818707987391
0.01,670.6093205713007,-2.690400988119878
0.01,670.5810412813717,-2.9679390842491506
0.01,670.5499124242185,-3.26028485065931
0.01,670.515786907668,-3.567231702524846
0.01,670.4785199942888,-3.8885154312065504
0.01,670.4379698726046,-4.223815246962318
0.01,670.3939982167582,-4.572755044957709
0.01,670.3464707324213,-4.934904889579892
0.01,670.2952576867926,-5.309782711197096
0.01,670.2402344205941,-5.696856208667221
0.01,670.1812818400438,-6.095544950087238
0.01,670.1182868868648,-6.505222663492749
0.01,670.0511429844748,-6.9252197084673215
0.01,669.979750458595,-7.354825718907265
0.01,669.9040169306188,-7.793292406512124
0.01,669.8238576821884,-8.239836513936718
0.01,669.7391959895388,-8.693642905950078
0.01,669.6499634262921,-9.153867786401776
0.01,669.5561001335046,-9.61964202829984
0.01,669.4575550559035,-10.090074603857945
0.01,669.3542861433776,-10.564256100974989
0.01,669.2462605169309,-11.041262312269195
0.01,669.1334545984403,-11.520157882502437
0.01,669.015854203708,-12.0
0.01,668.8934545984403,-12.479842117497562
0.01,668.7662605169309,-12.958737687730801
0.01,668.6342861433776,-13.435743899025015
0.01,668.4975550559035,-13.909925396142057
0.01,668.3561001335047,-14.380357971700162
0.01,668.209963426292,-14.846132213598228
0.01,668.0591959895388,-15.30635709404992
0.01,667.9038576821883,-15.760163486063279
0.01,667.7440169306188,-16.206707593487874
0.01,667.579750458595,-16.645174281092736
0.01,667.4111429844748,-17.07478029153268
0.01,667.2382868868648,-17.49477733650725
0.01,667.0612818400438,-17.904455049912762
0.01,666.8802344205941,-18.30314379133278
0.01,666.6952576867927,-18.690217288802902
0.01,666.5064707324213,-19.065095110420113
0.01,666.3139982167581,-19.42724495504229
0.01,666.1179698726046,-19.776184753037686
0.01,665.9185199942889,-20.11148456879345
0.01,665.715786907668,-20.432768297475153
0.01,665.5099124242186,-20.739715149340686
0.01,665.3010412813717,-21.03206091575085
0.01,665.0893205713007,-21.30959901188012
0.01,664.8748991604153,-21.572181292012612
0.01,664.6579271018539,-21.819718634205486
0.01,664.4385550432926,-22.05218129201261
0.01,664.2169336324073,-22.26959901188012
0.01,663.9932129223363,-22.47206091575085
0.01,663.7675417794894,-22.65971514934069
0.01,663.54006729604,-22.832768297475152
0.01,663.3109342094191,-22.99148456879345
0.01,663.0802843311034,-23.13618475303768
0.01,662.8482559869498,-23.267244955042294
0.01,662.6149834712867,-23.385095110420107
0.01,662.3805965169153,-23.490217288802903
0.01,662.1452197831138,-23.58314379133278
0.01,661.9089723636641,-23.664455049912764
0.01,661.6719673168432,-23.73477733650725
0.01,661.4343112192331,-23.79478029153268
0.01,661.196103745113,-23.845174281092735
